Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,23/02/2018 05:16:38,916,3,4,148,243,148,0,49.3333333333,85.4478398401,243,0,60.75,121.5,426855.895196507,7641.9213973799,152.6666666667,105.9974842469,296,28,480,240.0,154.1492782987,349,131,620,206.6666666667,161.1407252476,341,28,0,0,0,0,72,92,3275.1091703057,4366.8122270742,0,243,48.875,93.9930658537,8834.6964285714,0,0,0,1,0,0,0,0,1,55.8571428571,49.3333333333,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,23/02/2018 09:47:23,864,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,751157.407407407,8101.8518518519,144.0,93.4965239996,279,29,464,232.0,142.8355697997,333,131,585,195.0,180.4106427016,387,29,0,0,0,0,72,92,3472.2222222222,4629.6296296296,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,23/02/2018 03:15:58,364,1,1,61,77,61,61,61.0,0.0,77,77,77.0,0.0,379120.879120879,5494.5054945055,364.0,0.0,364,364,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2747.2527472528,2747.2527472528,61,77,66.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,99.5,61.0,77.0,0,0,0,0,0,0,1,61,1,77,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,23/02/2018 04:56:46,90779748,6,4,383,0,78,0,63.8333333333,31.3012246832,0,0,0.0,0.0,4.2190026789,0.1101567279,10086638.6666667,14907330.1761068,29961909,40822,90711059,18142211.8,16279861.5463062,30030581,40822,90091558,30030519.3333333,90.781789657,30030598,30030420,1,0,0,0,120,80,0.0660940367,0.0440626912,0,78,41.5454545455,39.7953857535,1583.6727272727,0,1,0,0,1,0,0,0,0,45.7,63.8333333333,0.0,0,0,0,0,0,0,6,383,4,0,74,74,4,20,275182.333333333,357675.131878543,688190,68658,29961837.3333333,101.6480857337,29961909,29961721,Benign
80,6,23/02/2018 04:27:34,82,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24390.243902439,82.0,0.0,82,82,82,82.0,0.0,82,82,0,0.0,0.0,0,0,0,0,0,0,40,0,24390.243902439,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,23/02/2018 04:45:10,1390,1,1,30,119,30,30,30.0,0.0,119,119,119.0,0.0,107194.244604317,1438.8489208633,1390.0,0.0,1390,1390,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,719.4244604317,719.4244604317,30,119,59.6666666667,51.3841739579,2640.3333333333,0,0,0,0,0,0,0,0,1,89.5,30.0,119.0,0,0,0,0,0,0,1,30,1,119,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51617,6,23/02/2018 12:34:47,25,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,80000.0,25.0,0.0,25,25,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,40000.0,40000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,172,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 09:18:27,2387808,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1142.8892105228,6.2819121135,170557.714285714,253815.118259616,953126,85,2387808,341115.428571429,412431.339945151,1246919,247,2153128,358854.666666667,301131.712201599,953126,165561,0,0,0,0,168,148,3.3503531272,2.9315589863,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
31503,6,23/02/2018 05:16:59,86145908,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0232164249,86145908.0,0.0,86145908,86145908,86145908,86145908.0,0.0,86145908,86145908,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0232164249,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62559,-1,0,20,0.0,0.0,0,0,86145908.0,0.0,86145908,86145908,Benign
443,6,23/02/2018 12:33:30,1628,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1228.5012285012,1628.0,0.0,1628,1628,1628,1628.0,0.0,1628,1628,0,0.0,0.0,0,0,0,0,0,0,40,0,1228.5012285012,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64209,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 03:56:43,2366957,8,7,1148,1581,677,0,143.5,228.129662379,1173,0,225.8571428571,430.0986044197,1152.9571513129,6.3372507401,169068.357142857,250646.636963922,953100,88,2366957,338136.714285714,403813.337354325,1233683,240,2140518,356753.0,292891.080551798,953100,225262,0,0,0,0,172,152,3.3798670614,2.9573836787,0,1173,170.5625,319.433241591,102037.595833333,0,0,0,1,0,0,0,0,0,181.9333333333,143.5,225.8571428571,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,23/02/2018 01:22:13,1381,1,1,30,207,30,30,30.0,0.0,207,207,207.0,0.0,171614.771904417,1448.225923244,1381.0,0.0,1381,1381,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,724.112961622,724.112961622,30,207,89.0,102.1909976466,10443.0,0,0,0,0,0,0,0,0,1,133.5,30.0,207.0,0,0,0,0,0,0,1,30,1,207,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,23/02/2018 01:54:20,895,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,725139.664804469,7821.2290502793,149.1666666667,178.6744712226,458,0,434,217.0,124.4507934888,305,129,642,214.0,368.0638531559,639,0,0,0,0,0,72,92,3351.9553072626,4469.2737430168,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 05:10:25,4024546,13,8,1442,1731,725,0,110.9230769231,196.5220350404,1179,0,216.375,405.4647906151,788.4119103124,5.2179798665,201227.3,270164.505172818,950017,30,4024546,335378.833333333,378291.762933377,1311334,24684,3954242,564891.714285714,367363.234907775,1072658,156143,0,0,0,0,272,172,3.2301780126,1.9878018539,0,1179,144.2272727273,283.7777352618,80529.803030303,0,0,1,1,0,0,0,1,0,151.0952380952,110.9230769231,216.375,0,0,0,0,0,0,13,1442,8,1731,8192,62558,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,23/02/2018 01:36:30,143049,2,2,56,226,28,28,28.0,0.0,113,113,113.0,0.0,1971.3524736279,27.9624464344,47683.0,41504.3427607281,75699,1,67349,67349.0,0.0,67349,67349,1,1.0,0.0,1,1,0,0,0,0,16,16,13.9812232172,13.9812232172,28,113,62.0,46.5564173879,2167.5,0,0,0,0,0,0,0,0,1,77.5,28.0,113.0,0,0,0,0,0,0,2,56,2,226,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,23/02/2018 08:24:50,201900,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,19.8117880139,67300.0,115702.679575713,200901,64,201900,100950.0,141442.569440745,200965,935,0,0.0,0.0,0,0,0,0,0,0,72,32,14.8588410104,4.9529470035,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,23/02/2018 05:01:11,48237,2,2,88,144,44,44,44.0,0.0,72,72,72.0,0.0,4809.5860024463,82.9238965939,16079.0,26493.393119795,46669,486,47751,47751.0,0.0,47751,47751,47155,47155.0,0.0,47155,47155,0,0,0,0,16,16,41.461948297,41.461948297,44,72,55.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,69.0,44.0,72.0,0,0,0,0,0,0,2,88,2,144,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,23/02/2018 11:58:22,1419,1,1,32,89,32,32,32.0,0.0,89,89,89.0,0.0,85271.3178294574,1409.4432699084,1419.0,0.0,1419,1419,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,704.7216349542,704.7216349542,32,89,51.0,32.9089653438,1083.0,0,0,0,0,0,0,0,0,1,76.5,32.0,89.0,0,0,0,0,0,0,1,32,1,89,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,23/02/2018 02:30:21,5210114,6,6,1027,529,517,0,171.1666666667,246.8938368341,377,0,88.1666666667,154.0083331079,298.6498951846,2.3032125593,473646.727272727,1490725.0992228,4967371,63,242743,48548.6,46109.3347685694,102686,174,5140592,1028118.4,2220718.29651271,5000170,157,0,0,0,0,132,132,1.1516062796,1.1516062796,0,517,119.6923076923,195.6959310663,38296.8974358974,0,0,0,1,0,0,0,0,1,129.6666666667,171.1666666667,88.1666666667,0,0,0,0,0,0,6,1027,6,529,8192,57,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 11:56:33,3040978,11,7,1144,1581,677,0,104.0,202.0910685805,1173,0,225.8571428571,430.0986044197,896.0932963014,5.9191483792,178881.058823529,246933.415595548,950008,3,3040978,304097.8,330648.562108472,1143819,3,2898542,483090.333333333,307754.568904942,950008,143086,0,0,0,0,232,152,3.6172573429,2.3018910364,0,1173,143.4210526316,298.4730242398,89086.1461988304,0,0,0,1,0,0,0,0,0,151.3888888889,104.0,225.8571428571,0,0,0,0,0,0,11,1144,7,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 11:37:32,4613329,15,8,1434,1731,725,0,95.6,186.0767122913,1179,0,216.375,405.4647906151,686.0555577111,4.9855538159,209696.772727273,258089.724317677,953287,3,4613329,329523.5,333695.808461205,1253950,3,4436439,633777.0,337609.134061862,953287,115436,0,0,0,0,312,172,3.2514481408,1.7341056751,0,1179,131.875,274.2425636105,75208.9836956522,0,0,1,1,0,0,0,1,0,137.6086956522,95.6,216.375,0,0,0,0,0,0,15,1434,8,1731,8192,62566,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,23/02/2018 08:22:54,54593912,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0366341214,54593912.0,0.0,54593912,54593912,54593912,54593912.0,0.0,54593912,54593912,0,0.0,0.0,0,0,0,0,0,0,40,0,0.0366341214,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,23/02/2018 08:52:38,106107682,2,1,1,0,1,0,0.5,0.7071067812,0,0,0.0,0.0,0.0094243883,0.028273165,53053841.0,74986117.2467126,106077033,30649,30649,30649.0,0.0,30649,30649,0,0.0,0.0,0,0,0,0,0,0,52,20,0.0188487767,0.0094243883,0,1,0.5,0.5773502692,0.3333333333,0,0,0,0,1,0,0,0,0,0.6666666667,0.5,0.0,0,0,0,0,0,0,2,1,1,0,251,0,0,20,30649.0,0.0,30649,30649,106077033.0,0.0,106077033,106077033,Benign
50279,6,23/02/2018 10:33:13,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,31,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,23/02/2018 01:39:42,721,1,1,41,69,41,41,41.0,0.0,69,69,69.0,0.0,152565.880721221,2773.9251040222,721.0,0.0,721,721,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1386.9625520111,1386.9625520111,41,69,50.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,75.5,41.0,69.0,0,0,0,0,0,0,1,41,1,69,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
64023,6,23/02/2018 01:26:31,119,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16806.7226890756,119.0,0.0,119,119,119,119.0,0.0,119,119,0,0.0,0.0,0,0,0,0,0,0,40,0,16806.7226890756,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,23/02/2018 09:58:10,887,3,4,148,243,148,0,49.3333333333,85.4478398401,243,0,60.75,121.5,440811.724915445,7891.770011274,147.8333333333,109.223471226,298,0,433,216.5,103.9446968344,290,143,655,218.3333333333,191.3696248973,357,0,0,0,0,0,72,92,3382.1871476888,4509.5828635851,0,243,48.875,93.9930658537,8834.6964285714,0,0,0,1,0,0,0,0,1,55.8571428571,49.3333333333,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,23/02/2018 11:46:58,2810,1,1,51,161,51,51,51.0,0.0,161,161,161.0,0.0,75444.8398576512,711.743772242,2810.0,0.0,2810,2810,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,355.871886121,355.871886121,51,161,87.6666666667,63.5085296109,4033.3333333333,0,0,0,0,0,0,0,0,1,131.5,51.0,161.0,0,0,0,0,0,0,1,51,1,161,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,23/02/2018 11:40:11,6386,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,469.7776385844,3193.0,4477.4001384732,6359,27,0,0.0,0.0,0,0,27,27.0,0.0,27,27,0,0,0,0,20,40,156.5925461948,313.1850923896,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,0,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,23/02/2018 11:45:21,19254,2,2,68,380,34,34,34.0,0.0,190,190,190.0,0.0,23267.8923859977,207.7490391607,6418.0,9206.0690851199,17006,304,18950,18950.0,0.0,18950,18950,17310,17310.0,0.0,17310,17310,0,0,0,0,16,16,103.8745195803,103.8745195803,34,190,96.4,85.4447189708,7300.8,0,0,0,0,0,0,0,0,1,120.5,34.0,190.0,0,0,0,0,0,0,2,68,2,380,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,23/02/2018 04:26:48,1171,1,1,36,104,36,36,36.0,0.0,104,104,104.0,0.0,119555.935098207,1707.9419299744,1171.0,0.0,1171,1171,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,853.9709649872,853.9709649872,36,104,58.6666666667,39.2598183049,1541.3333333333,0,0,0,0,0,0,0,0,1,88.0,36.0,104.0,0,0,0,0,0,0,1,36,1,104,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,23/02/2018 11:13:44,2066,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,968.0542110358,2066.0,0.0,2066,2066,2066,2066.0,0.0,2066,2066,0,0.0,0.0,0,0,0,0,0,0,40,0,968.0542110358,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,23/02/2018 03:36:59,113085609,36,27,5677,10244,436,0,157.6944444444,212.2010932306,788,0,379.4074074074,401.2299608472,140.7871447197,0.5571000639,1823961.43548387,3565079.94998627,10097945,39,113074301,3230694.31428571,4263656.58168208,10109222,703,113074344,4349013.23076923,4464706.12144608,10167004,473,0,0,0,0,732,660,0.3183428937,0.2387571702,0,788,248.765625,323.2506395082,104490.97594246,0,0,0,1,0,0,0,0,0,252.7142857143,157.6944444444,379.4074074074,0,0,0,0,0,0,36,5677,27,10244,8192,313,22,20,1771333.6,4352435.70098114,13638676,11267,9536096.5,1515437.80145616,10097945,5225435,Benign
53,17,23/02/2018 03:21:40,280,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,792857.142857143,7142.8571428572,280.0,0.0,280,280,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3571.4285714286,3571.4285714286,47,175,89.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,134.5,47.0,175.0,0,0,0,0,0,0,1,47,1,175,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,23/02/2018 10:35:41,552,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,188405.797101449,3623.1884057971,552.0,0.0,552,552,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1811.5942028986,1811.5942028986,44,60,49.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,23/02/2018 11:40:32,31250,2,2,76,132,38,38,38.0,0.0,66,66,66.0,0.0,6656.0,128.0,10416.6666666667,16487.3316316902,29451,579,30671,30671.0,0.0,30671,30671,30030,30030.0,0.0,30030,30030,0,0,0,0,16,16,64.0,64.0,38,66,49.2,15.3362316101,235.2,0,0,0,0,0,0,0,0,1,61.5,38.0,66.0,0,0,0,0,0,0,2,76,2,132,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,23/02/2018 01:12:34,3185315,11,7,1148,1581,677,0,104.3636363636,202.2944748268,1173,0,225.8571428571,430.0986044197,856.7441524622,5.6509324823,187371.470588235,456684.663974651,1725020,5,3185315,318531.5,595421.1856219,1725020,5,3108869,518144.833333333,716324.937375048,1791649,20115,0,0,0,0,232,152,3.4533476281,2.1975848542,0,1173,143.6315789474,298.5202785828,89114.3567251462,0,0,1,1,0,0,0,1,0,151.6111111111,104.3636363636,225.8571428571,0,0,0,0,0,0,11,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,23/02/2018 08:56:27,58830879,9,10,436,1965,431,0,48.4444444444,143.4591502058,1460,0,196.5,471.4637372647,40.8119008387,0.3229596485,3268382.16666667,4740886.49102798,10068515,9,50280429,6285053.625,5187119.92089142,10099716,373,58799649,6533294.33333333,4916895.80907591,10102710,17,0,0,0,0,192,272,0.1529808861,0.1699787623,0,1460,120.05,346.7253539224,120218.471052632,0,0,0,1,0,0,0,0,1,126.3684210526,48.4444444444,196.5,0,0,0,0,0,0,9,436,10,1965,8192,946,6,20,38231.4,14055.7489768422,63270,31201,10017854.4,29491.7800632651,10068515,9999464,Benign
